OrderNumber,OrderDate,ShipDate,ShipmentCost,RequestedShippingService,ShippedCarrier,ShippedService,Weight,Length,Width,Height,OrderTotal,Warehouse,Account
6662107,2023-01-31 13:14:47,2023-02-01 00:00:00,10.85,STANDARD - BEST WAY AMAZON,stamps_com,usps_priority_mail,17.60,16.00,10.00,1.00,24.95,FedEx Trade Network,mishon
6662088,2023-01-31 13:26:36,2023-02-01 00:00:00,7.81,STANDARD - BEST WAY EBAY,fedex,fedex_ground,186.60,11.50,8.50,11.00,149.95,FedEx Trade Network,mishon
6662085,2023-01-31 13:29:50,2023-02-01 00:00:00,7.96,STANDARD - BEST WAY EBAY,fedex,fedex_smartpost_parcel_select,68.60,11.50,8.50,6.50,59.95,FedEx Trade Network,mishon
6662084,2023-01-31 13:29:43,2023-02-01 00:00:00,9.70,STANDARD - BEST WAY EBAY,fedex,fedex_ground,265.40,24.00,8.00,8.00,289.95,FedEx Trade Network,mishon
6662076,2023-01-31 12:33:07,2023-02-01 00:00:00,18.28,Amazon Merchants@ - Standard,canada_post,expedited_parcel,17.60,10.00,6.00,1.00,36.70,"New Dundee, ON",partdiscounter
6662075,2023-01-31 12:56:12,2023-02-01 00:00:00,16.28,Amazon Merchants@ - Standard,canada_post,expedited_parcel,10.60,10.00,6.00,1.00,37.89,"New Dundee, ON",partdiscounter
6662074,2023-01-31 12:51:57,2023-02-01 00:00:00,15.62,Amazon Merchants@ - Standard,canada_post,expedited_parcel,21.10,10.00,6.00,1.00,57.06,"New Dundee, ON",partdiscounter
6662073,2023-01-31 12:47:19,2023-02-01 00:00:00,22.63,Amazon Merchants@ - Standard,canada_post,expedited_parcel,48.60,16.00,10.00,1.00,105.68,"New Dundee, ON",partdiscounter
6662072,2023-01-31 13:05:21,2023-02-01 00:00:00,3.90,(NO SMARTPOST/MAIL INNOV) - BEST WAY SHOPIFY,stamps_com,usps_first_class_mail,1.80,10.00,6.00,1.00,12.79,FedEx Trade Network,mishon
6662056,2023-01-31 13:12:19,2023-02-01 00:00:00,11.28,STANDARD - BEST WAY EBAY,fedex,fedex_smartpost_parcel_select,151.40,11.50,8.50,13.00,239.95,FedEx Trade Network,mishon
6662048,2023-01-31 13:01:07,2023-02-01 00:00:00,8.70,STANDARD - BEST WAY AMAZON,stamps_com,usps_priority_mail,16.20,16.00,10.00,1.00,23.60,FedEx Trade Network,mishon
6662042,2023-01-31 13:04:58,2023-02-01 00:00:00,4.13,STANDARD - BEST WAY AMAZON,stamps_com,usps_first_class_mail,1.40,10.00,6.00,1.00,17.58,FedEx Trade Network,mishon
6662041,2023-01-31 13:04:26,2023-02-01 00:00:00,4.20,STANDARD - BEST WAY AMAZON,stamps_com,usps_first_class_mail,4.90,10.00,6.00,1.00,14.18,FedEx Trade Network,mishon
6662040,2023-01-31 13:02:26,2023-02-01 00:00:00,8.53,STANDARD - BEST WAY AMAZON,fedex,fedex_smartpost_parcel_select,88.70,16.00,10.00,1.00,46.92,FedEx Trade Network,mishon
6662039,2023-01-31 12:55:54,2023-02-01 00:00:00,8.37,STANDARD - BEST WAY AMAZON,stamps_com,usps_priority_mail,23.20,16.00,10.00,1.00,35.99,FedEx Trade Network,mishon
6662038,2023-01-31 12:54:31,2023-02-01 00:00:00,9.54,STANDARD - BEST WAY AMAZON,stamps_com,usps_priority_mail,33.40,16.00,10.00,1.00,50.12,FedEx Trade Network,mishon
6662037,2023-01-31 12:52:12,2023-02-01 00:00:00,3.81,STANDARD - BEST WAY AMAZON,stamps_com,usps_first_class_mail,1.40,16.00,10.00,1.00,17.23,FedEx Trade Network,mishon
6662030,2023-01-31 12:45:22,2023-02-01 00:00:00,197.54,,fedex,fedex_international_economy,587.80,24.00,9.00,9.00,299.90,"New Dundee, ON",partdiscounter
6662022,2023-01-31 13:05:27,2023-02-01 00:00:00,7.67,STANDARD - BEST WAY EBAY,fedex,fedex_ground,81.70,16.00,10.00,1.00,85.90,FedEx Trade Network,mishon
6662018,2023-01-31 13:07:20,2023-02-01 00:00:00,8.37,STANDARD - BEST WAY EBAY,stamps_com,usps_priority_mail,17.60,16.00,10.00,1.00,24.95,FedEx Trade Network,mishon
6662012,2023-01-31 12:20:11,2023-02-01 00:00:00,18.28,Amazon Merchants@ - Standard,canada_post,expedited_parcel,15.80,10.00,6.00,1.00,38.80,"New Dundee, ON",partdiscounter
6662011,2023-01-31 12:57:37,2023-02-01 00:00:00,9.54,STANDARD - BEST WAY EBAY,stamps_com,usps_priority_mail,31.70,16.00,10.00,1.00,31.95,FedEx Trade Network,mishon
6662004,2023-01-31 12:54:50,2023-02-01 00:00:00,6.07,STANDARD - BEST WAY EBAY,stamps_com,usps_first_class_mail,14.80,10.00,6.00,1.00,24.95,FedEx Trade Network,mishon
6661982,2023-01-31 12:50:11,2023-02-01 00:00:00,8.70,STANDARD - BEST WAY AMAZON,stamps_com,usps_priority_mail,17.60,16.00,10.00,1.00,24.95,FedEx Trade Network,mishon
6661967,2023-01-31 12:07:04,2023-02-01 00:00:00,30.77,Amazon Merchants@ - Expedited,canada_post,expedited_parcel,91.72,19.80,18.50,6.30,149.41,"New Dundee, ON",partdiscounter
6661966,2023-01-30 07:29:42,2023-02-01 00:00:00,15.33,Amazon Merchants@ - Standard,ups,ups_standard,81.00,16.00,10.00,1.00,83.95,"New Dundee, ON",partdiscounter
6661965,2023-01-31 11:59:42,2023-02-01 00:00:00,15.85,Amazon Merchants@ - Standard,ups,ups_standard,42.20,11.50,8.50,6.50,78.28,"New Dundee, ON",partdiscounter
6661943,2023-01-31 12:31:05,2023-02-01 00:00:00,9.83,STANDARD - BEST WAY EBAY,stamps_com,usps_priority_mail,63.40,11.50,8.50,6.50,69.95,FedEx Trade Network,mishon
6661942,2023-01-31 12:34:09,2023-02-01 00:00:00,19.25,STANDARD - BEST WAY EBAY,fedex,fedex_home_delivery,502.70,24.00,8.00,8.00,159.95,FedEx Trade Network,mishon
6661940,2023-01-31 12:30:22,2023-02-01 00:00:00,4.69,STANDARD - BEST WAY EBAY,stamps_com,usps_first_class_mail,8.80,16.00,10.00,1.00,19.95,FedEx Trade Network,mishon
6661932,2023-01-31 12:18:21,2023-02-01 00:00:00,10.79,STANDARD - BEST WAY AMAZON,fedex,fedex_smartpost_parcel_select,41.50,16.00,10.00,1.00,21.95,FedEx Trade Network,mishon
6661928,2023-01-31 12:13:54,2023-02-01 00:00:00,4.81,STANDARD - BEST WAY AMAZON,stamps_com,usps_first_class_mail,8.80,10.00,6.00,1.00,17.85,FedEx Trade Network,mishon
6661924,2023-01-31 11:55:54,2023-02-01 00:00:00,20.42,Amazon Merchants@ - Standard,canada_post,expedited_parcel,17.60,16.00,10.00,1.00,91.94,"New Dundee, ON",partdiscounter
6661915,2023-01-31 12:26:47,2023-02-01 00:00:00,9.47,STANDARD - BEST WAY EBAY,fedex,fedex_home_delivery,166.80,11.50,8.50,11.00,329.95,FedEx Trade Network,mishon
6661900,2023-01-31 12:14:59,2023-02-01 00:00:00,9.47,STANDARD - BEST WAY EBAY,fedex,fedex_home_delivery,44.40,11.50,8.50,6.50,49.95,FedEx Trade Network,mishon
6661895,2023-01-31 12:00:07,2023-02-01 00:00:00,8.37,(NO SMARTPOST/MAIL INNOV) - BEST WAY SHOPIFY,stamps_com,usps_priority_mail,33.10,16.00,10.00,1.00,50.24,FedEx Trade Network,mishon
6661894,2023-01-31 11:39:22,2023-02-01 00:00:00,11.60,Amazon Merchants@ - Expedited,canada_post,expedited_parcel,65.10,16.00,10.00,1.00,65.48,"New Dundee, ON",partdiscounter
6661893,2023-01-31 11:38:11,2023-02-01 00:00:00,20.48,Amazon Merchants@ - Standard,canada_post,expedited_parcel,32.40,16.00,10.00,1.00,67.79,"New Dundee, ON",partdiscounter
6661892,2023-01-31 12:11:56,2023-02-01 00:00:00,4.24,STANDARD - BEST WAY AMAZON,stamps_com,usps_first_class_mail,5.30,10.00,6.00,1.00,16.00,FedEx Trade Network,mishon
6661890,2023-01-31 12:06:32,2023-02-01 00:00:00,9.54,STANDARD - BEST WAY AMAZON,stamps_com,usps_priority_mail,42.20,16.00,10.00,1.00,49.61,FedEx Trade Network,mishon
6661889,2023-01-31 12:04:29,2023-02-01 00:00:00,4.81,STANDARD - BEST WAY AMAZON,stamps_com,usps_first_class_mail,12.00,10.00,6.00,1.00,24.56,FedEx Trade Network,mishon
6661888,2023-01-31 12:04:19,2023-02-01 00:00:00,9.54,STANDARD - BEST WAY AMAZON,stamps_com,usps_priority_mail,25.30,16.00,10.00,1.00,28.57,FedEx Trade Network,mishon
6661868,2023-01-31 12:08:35,2023-02-01 00:00:00,4.20,STANDARD - BEST WAY EBAY,stamps_com,usps_first_class_mail,8.00,16.00,10.00,1.00,12.95,FedEx Trade Network,mishon
6661866,2023-01-31 12:09:14,2023-02-01 00:00:00,11.32,STANDARD - BEST WAY EBAY,fedex,fedex_home_delivery,160.20,11.50,8.50,6.50,62.95,FedEx Trade Network,mishon
6661851,2023-01-31 11:14:03,2023-02-01 00:00:00,11.60,Amazon Merchants@ - Expedited,canada_post,expedited_parcel,66.90,16.00,10.00,1.00,91.92,"New Dundee, ON",partdiscounter
6661834,2023-01-31 11:57:22,2023-02-01 00:00:00,8.70,STANDARD - BEST WAY EBAY,stamps_com,usps_priority_mail,42.20,16.00,10.00,1.00,59.95,FedEx Trade Network,mishon
6661830,2023-01-31 11:46:42,2023-02-01 00:00:00,9.47,STANDARD - BEST WAY AMAZON,fedex,fedex_home_delivery,82.70,30.00,4.00,4.00,73.10,FedEx Trade Network,mishon
6661828,2023-01-31 11:39:24,2023-02-01 00:00:00,9.47,STANDARD - BEST WAY AMAZON,fedex,fedex_home_delivery,282.30,24.00,8.00,8.00,148.70,FedEx Trade Network,mishon
6661826,2023-01-31 11:31:58,2023-02-01 00:00:00,8.21,STANDARD - BEST WAY AMAZON,fedex,fedex_smartpost_parcel_select,77.40,16.00,10.00,1.00,34.34,FedEx Trade Network,mishon
6661814,2023-01-31 11:47:37,2023-02-01 00:00:00,8.12,STANDARD - BEST WAY EBAY,stamps_com,usps_priority_mail,38.70,16.00,10.00,1.00,29.95,FedEx Trade Network,mishon
6661807,2023-01-31 11:36:59,2023-02-01 00:00:00,54.35,,fedex,fedex_economy_international,61.60,11.50,8.50,6.50,74.90,"New Dundee, ON",partdiscounter
6661806,2023-01-31 11:36:05,2023-02-01 00:00:00,7.96,STANDARD - BEST WAY EBAY,fedex,fedex_smartpost_parcel_select,62.00,11.50,8.50,6.50,49.95,FedEx Trade Network,mishon
6661804,2023-01-31 11:34:42,2023-02-01 00:00:00,4.15,STANDARD - BEST WAY EBAY,stamps_com,usps_first_class_mail,7.00,10.00,6.00,1.00,11.95,FedEx Trade Network,mishon
6661787,2023-01-31 11:23:31,2023-02-01 00:00:00,6.22,STANDARD - BEST WAY AMAZON,stamps_com,usps_first_class_mail,15.50,10.00,6.00,1.00,17.23,FedEx Trade Network,mishon
6661786,2023-01-31 11:18:25,2023-02-01 00:00:00,3.90,STANDARD - BEST WAY AMAZON,stamps_com,usps_first_class_mail,2.10,10.00,6.00,1.00,10.65,FedEx Trade Network,mishon
6661785,2023-01-31 11:16:08,2023-02-01 00:00:00,10.05,STANDARD - BEST WAY AMAZON,fedex,fedex_smartpost_parcel_select,28.20,16.00,10.00,1.00,35.34,FedEx Trade Network,mishon
6661775,2023-01-31 11:27:47,2023-02-01 00:00:00,9.21,STANDARD - BEST WAY EBAY,fedex,fedex_smartpost_parcel_select,140.10,15.50,11.50,3.50,69.95,FedEx Trade Network,mishon
6661772,2023-01-31 10:54:42,2023-02-01 00:00:00,28.07,Amazon Merchants@ - Expedited,fedex,fedex_ground,246.40,24.00,9.00,5.00,206.90,"New Dundee, ON",partdiscounter
6661771,2023-01-31 10:46:06,2023-02-01 00:00:00,14.69,Amazon Merchants@ - Expedited,canada_post,expedited_parcel,46.50,4.00,2.00,23.00,60.88,"New Dundee, ON",partdiscounter
6661748,2023-01-31 11:19:06,2023-02-01 00:00:00,6.60,STANDARD - BEST WAY EBAY,stamps_com,usps_first_class_mail,14.80,16.00,10.00,1.00,21.95,FedEx Trade Network,mishon
6661730,2023-01-31 11:10:10,2023-02-01 00:00:00,8.37,STANDARD - BEST WAY EBAY,stamps_com,usps_priority_mail,26.40,10.00,6.00,1.00,49.95,FedEx Trade Network,mishon
6661727,2023-01-31 11:11:23,2023-02-01 00:00:00,10.64,eBay - Expedited,ups,ups_standard,7.00,10.00,6.00,1.00,21.79,"New Dundee, ON",partdiscounter
6661725,2023-01-31 10:31:33,2023-02-01 00:00:00,14.72,Amazon Merchants@ - Expedited,ups,ups_standard,293.60,24.00,9.00,5.00,203.34,"New Dundee, ON",partdiscounter
6661722,2023-01-31 11:09:03,2023-02-01 00:00:00,4.81,STANDARD - BEST WAY AMAZON,stamps_com,usps_first_class_mail,8.80,16.00,10.00,1.00,26.45,FedEx Trade Network,mishon
6661720,2023-01-31 10:55:49,2023-02-01 00:00:00,8.37,STANDARD - BEST WAY AMAZON,stamps_com,usps_priority_mail,33.40,16.00,10.00,1.00,56.76,FedEx Trade Network,mishon
6661716,2023-01-31 10:53:45,2023-02-01 00:00:00,3.75,STANDARD - BEST WAY AMAZON,stamps_com,usps_first_class_mail,2.80,10.00,6.00,1.00,10.50,FedEx Trade Network,mishon
6661703,2023-01-31 11:08:24,2023-02-01 00:00:00,6.44,STANDARD - BEST WAY EBAY,stamps_com,usps_first_class_mail,15.80,15.50,11.50,3.50,16.95,FedEx Trade Network,mishon
6661694,2023-01-31 10:39:14,2023-02-01 00:00:00,8.70,(NO SMARTPOST/MAIL INNOV) - BEST WAY SHOPIFY,stamps_com,usps_priority_mail,50.70,16.00,10.00,1.00,42.75,FedEx Trade Network,mishon
6661691,2023-01-31 10:27:44,2023-02-01 00:00:00,16.07,Amazon Merchants@ - Standard,ups,ups_standard,116.90,11.50,8.50,6.50,125.95,"New Dundee, ON",partdiscounter
6661690,2023-01-31 10:17:38,2023-02-01 00:00:00,15.31,Amazon Merchants@ - Standard,canada_post,expedited_parcel,3.50,10.00,6.00,1.00,19.90,"New Dundee, ON",partdiscounter
6661689,2023-01-31 10:17:00,2023-02-01 00:00:00,21.41,Amazon Merchants@ - Expedited,canada_post,expedited_parcel,199.90,24.00,4.00,4.00,124.24,"New Dundee, ON",partdiscounter
6661685,2023-01-31 10:58:39,2023-02-01 00:00:00,9.54,STANDARD - BEST WAY EBAY,stamps_com,usps_priority_mail,47.20,16.00,10.00,1.00,59.90,FedEx Trade Network,mishon
6661669,2023-01-31 10:50:53,2023-02-01 00:00:00,4.20,STANDARD - BEST WAY AMAZON,stamps_com,usps_first_class_mail,7.00,16.00,10.00,1.00,21.85,FedEx Trade Network,mishon
6661667,2023-01-31 10:48:11,2023-02-01 00:00:00,11.10,STANDARD - BEST WAY AMAZON,fedex,fedex_home_delivery,247.80,11.50,8.50,11.00,203.25,FedEx Trade Network,mishon
6661666,2023-01-31 10:43:14,2023-02-01 00:00:00,4.15,STANDARD - BEST WAY AMAZON,stamps_com,usps_first_class_mail,4.20,16.00,10.00,1.00,12.79,FedEx Trade Network,mishon
6661665,2023-01-31 10:43:01,2023-02-01 00:00:00,8.37,STANDARD - BEST WAY AMAZON,stamps_com,usps_priority_mail,17.60,16.00,10.00,1.00,64.15,FedEx Trade Network,mishon
6661663,2023-01-31 10:37:46,2023-02-01 00:00:00,6.07,STANDARD - BEST WAY AMAZON,stamps_com,usps_first_class_mail,14.10,10.00,6.00,1.00,21.30,FedEx Trade Network,mishon
6661656,2023-01-31 10:51:52,2023-02-01 00:00:00,8.50,STANDARD - BEST WAY EBAY,fedex,fedex_smartpost_parcel_select,102.80,24.00,4.00,4.00,69.95,FedEx Trade Network,mishon
6661654,2023-01-31 10:51:03,2023-02-01 00:00:00,7.96,STANDARD - BEST WAY EBAY,fedex,fedex_smartpost_parcel_select,19.70,16.00,10.00,1.00,35.95,FedEx Trade Network,mishon
6661642,2023-01-31 10:27:07,2023-02-01 00:00:00,8.53,(NO SMARTPOST/MAIL INNOV) - BEST WAY SHOPIFY,fedex,fedex_smartpost_parcel_select,89.40,15.50,11.50,3.50,60.94,FedEx Trade Network,mishon
6661639,2023-01-31 10:03:23,2023-02-01 00:00:00,16.63,Amazon Merchants@ - Standard,canada_post,expedited_parcel,16.20,16.00,10.00,1.00,40.19,"New Dundee, ON",partdiscounter
6661638,2023-01-31 10:01:50,2023-02-01 00:00:00,16.35,Amazon Merchants@ - Expedited,ups,ups_standard,151.40,24.00,5.00,5.00,126.42,"New Dundee, ON",partdiscounter
6661637,2023-01-31 10:01:23,2023-02-01 00:00:00,17.87,Amazon Merchants@ - Expedited,canada_post,expedited_parcel,90.80,11.50,8.50,6.50,91.92,"New Dundee, ON",partdiscounter
6661634,2023-01-31 10:44:12,2023-02-01 00:00:00,6.22,STANDARD - BEST WAY EBAY,stamps_com,usps_first_class_mail,12.70,16.00,10.00,1.00,26.95,FedEx Trade Network,mishon
6661628,2023-01-31 09:49:03,2023-02-01 00:00:00,6.78,STANDARD - BEST WAY AMAZON,stamps_com,usps_first_class_mail,14.80,16.00,10.00,1.00,23.56,FedEx Trade Network,mishon
6661618,2023-01-31 10:33:27,2023-02-01 00:00:00,10.79,STANDARD - BEST WAY EBAY,fedex,fedex_smartpost_parcel_select,34.50,24.00,4.00,4.00,34.95,FedEx Trade Network,mishon
6661617,2023-01-31 10:35:59,2023-02-01 00:00:00,4.24,STANDARD - BEST WAY EBAY,stamps_com,usps_first_class_mail,7.70,16.00,10.00,1.00,19.95,FedEx Trade Network,mishon
6661616,2023-01-31 10:32:20,2023-02-01 00:00:00,10.79,STANDARD - BEST WAY EBAY,fedex,fedex_smartpost_parcel_select,42.20,16.00,10.00,1.00,51.95,FedEx Trade Network,mishon
6661615,2023-01-31 10:35:57,2023-02-01 00:00:00,10.07,STANDARD - BEST WAY EBAY,stamps_com,usps_priority_mail,16.90,16.00,10.00,1.00,49.95,FedEx Trade Network,mishon
6661610,2023-01-31 10:31:35,2023-02-01 00:00:00,7.96,STANDARD - BEST WAY EBAY,fedex,fedex_smartpost_parcel_select,28.90,16.00,10.00,1.00,59.90,FedEx Trade Network,mishon
6661603,2023-01-31 10:31:38,2023-02-01 00:00:00,8.37,STANDARD - BEST WAY AMAZON,stamps_com,usps_priority_mail,42.20,16.00,10.00,1.00,21.95,FedEx Trade Network,mishon
6661601,2023-01-31 10:21:45,2023-02-01 00:00:00,4.09,STANDARD - BEST WAY AMAZON,stamps_com,usps_first_class_mail,4.90,16.00,10.00,1.00,12.91,FedEx Trade Network,mishon
6661599,2023-01-31 10:18:25,2023-02-01 00:00:00,9.50,STANDARD - BEST WAY AMAZON,fedex,fedex_smartpost_parcel_select,68.60,16.00,10.00,1.00,30.61,FedEx Trade Network,mishon
6661597,2023-01-31 10:15:28,2023-02-01 00:00:00,7.96,STANDARD - BEST WAY AMAZON,fedex,fedex_smartpost_parcel_select,21.10,16.00,10.00,1.00,32.20,FedEx Trade Network,mishon
6661596,2023-01-31 10:12:58,2023-02-01 00:00:00,6.44,STANDARD - BEST WAY AMAZON,stamps_com,usps_first_class_mail,15.80,16.00,10.00,1.00,24.56,FedEx Trade Network,mishon
6661588,2023-01-31 09:52:50,2023-02-01 00:00:00,14.59,Amazon Merchants@ - Expedited,canada_post,expedited_parcel,14.10,16.00,10.00,1.00,39.49,"New Dundee, ON",partdiscounter
6661584,2023-01-31 10:01:27,2023-02-01 00:00:00,8.37,(NO SMARTPOST/MAIL INNOV) - BEST WAY SHOPIFY,stamps_com,usps_priority_mail,92.20,16.00,10.00,1.00,47.33,FedEx Trade Network,mishon
6661581,2023-01-31 10:26:25,2023-02-01 00:00:00,8.53,STANDARD - BEST WAY EBAY,fedex,fedex_smartpost_parcel_select,89.80,11.50,8.50,6.50,89.95,FedEx Trade Network,mishon
6661566,2023-01-31 10:14:48,2023-02-01 00:00:00,7.96,STANDARD - BEST WAY EBAY,fedex,fedex_smartpost_parcel_select,23.90,16.00,10.00,1.00,33.95,FedEx Trade Network,mishon
6661555,2023-01-31 09:31:39,2023-02-01 00:00:00,16.33,Amazon Merchants@ - Standard,ups,ups_standard,47.50,16.00,10.00,1.00,44.79,"New Dundee, ON",partdiscounter
6661553,2023-01-31 10:01:03,2023-02-01 00:00:00,10.73,(NO SMARTPOST/MAIL INNOV) - BEST WAY SHOPIFY,fedex,fedex_smartpost_parcel_select,58.10,11.50,8.50,6.50,59.74,FedEx Trade Network,mishon
6661547,2023-01-31 09:56:06,2023-02-01 00:00:00,11.58,STANDARD - BEST WAY AMAZON,fedex,fedex_smartpost_parcel_select,133.80,11.50,8.50,6.50,55.44,FedEx Trade Network,mishon
6661545,2023-01-31 09:52:48,2023-02-01 00:00:00,7.96,STANDARD - BEST WAY AMAZON,fedex,fedex_smartpost_parcel_select,31.70,16.00,10.00,1.00,51.29,FedEx Trade Network,mishon
6661544,2023-01-31 09:52:44,2023-02-01 00:00:00,4.20,STANDARD - BEST WAY AMAZON,stamps_com,usps_first_class_mail,7.00,10.00,6.00,1.00,21.35,FedEx Trade Network,mishon
6661539,2023-01-31 09:33:59,2023-02-01 00:00:00,9.54,STANDARD - BEST WAY AMAZON,stamps_com,usps_priority_mail,16.20,16.00,10.00,1.00,23.49,FedEx Trade Network,mishon
6661532,2023-01-31 10:12:50,2023-02-01 00:00:00,18.19,STANDARD - BEST WAY EBAY,fedex,fedex_home_delivery,438.60,26.00,6.00,12.00,529.95,FedEx Trade Network,mishon
6661531,2023-01-31 10:09:57,2023-02-01 00:00:00,8.37,STANDARD - BEST WAY EBAY,stamps_com,usps_priority_mail,31.70,16.00,10.00,1.00,49.95,FedEx Trade Network,mishon
6661530,2023-01-31 10:11:48,2023-02-01 00:00:00,9.50,STANDARD - BEST WAY EBAY,fedex,fedex_smartpost_parcel_select,77.40,15.50,11.50,3.50,94.95,FedEx Trade Network,mishon
6661516,2023-01-31 09:58:21,2023-02-01 00:00:00,4.88,(NO SMARTPOST/MAIL INNOV) - BEST WAY SHOPIFY,stamps_com,usps_first_class_mail,8.40,16.00,10.00,1.00,31.69,FedEx Trade Network,mishon
6661515,2023-01-31 09:05:13,2023-02-01 00:00:00,16.83,WalmartCA - Standard,ups,ups_standard,160.50,10.00,12.00,12.00,199.45,"New Dundee, ON",partdiscounter
6661487,2023-01-31 09:50:30,2023-02-01 00:00:00,4.88,STANDARD - BEST WAY AMAZON,stamps_com,usps_first_class_mail,8.80,16.00,10.00,1.00,12.45,FedEx Trade Network,mishon
6661486,2023-01-31 09:49:23,2023-02-01 00:00:00,4.15,STANDARD - BEST WAY AMAZON,stamps_com,usps_first_class_mail,4.90,16.00,10.00,1.00,17.15,FedEx Trade Network,mishon
6661485,2023-01-31 09:49:20,2023-02-01 00:00:00,4.24,STANDARD - BEST WAY AMAZON,stamps_com,usps_first_class_mail,7.00,10.00,6.00,1.00,16.00,FedEx Trade Network,mishon
6661480,2023-01-31 09:40:28,2023-02-01 00:00:00,8.37,STANDARD - BEST WAY AMAZON,stamps_com,usps_priority_mail,37.00,16.00,10.00,1.00,28.84,FedEx Trade Network,mishon
6661479,2023-01-31 09:41:34,2023-02-01 00:00:00,4.15,STANDARD - BEST WAY AMAZON,stamps_com,usps_first_class_mail,4.20,10.00,6.00,1.00,14.93,FedEx Trade Network,mishon
6661478,2023-01-31 09:37:51,2023-02-01 00:00:00,3.90,STANDARD - BEST WAY AMAZON,stamps_com,usps_first_class_mail,3.50,16.00,10.00,1.00,19.47,FedEx Trade Network,mishon
6661477,2023-01-31 09:34:53,2023-02-01 00:00:00,8.70,STANDARD - BEST WAY AMAZON,stamps_com,usps_priority_mail,24.60,10.00,6.00,1.00,40.69,FedEx Trade Network,mishon
6661462,2023-01-31 09:48:30,2023-02-01 00:00:00,15.83,STANDARD - BEST WAY EBAY,fedex,fedex_home_delivery,593.50,24.00,8.00,8.00,199.95,FedEx Trade Network,mishon
6661460,2023-01-31 09:41:41,2023-02-01 00:00:00,8.70,STANDARD - BEST WAY EBAY,stamps_com,usps_priority_mail,22.50,16.00,10.00,1.00,42.95,FedEx Trade Network,mishon
6661456,2023-01-31 09:39:34,2023-02-01 00:00:00,4.81,STANDARD - BEST WAY EBAY,stamps_com,usps_first_class_mail,10.60,16.00,10.00,1.00,15.95,FedEx Trade Network,mishon
6661429,2023-01-31 09:19:27,2023-02-01 00:00:00,5.04,STANDARD - BEST WAY AMAZON,stamps_com,usps_first_class_mail,10.60,10.00,6.00,1.00,18.14,FedEx Trade Network,mishon
6661420,2023-01-31 09:27:59,2023-02-01 00:00:00,10.77,STANDARD - BEST WAY EBAY,fedex,fedex_smartpost_parcel_select,107.40,11.50,8.50,6.50,32.95,FedEx Trade Network,mishon
6661419,2023-01-31 08:56:49,2023-02-01 00:00:00,11.60,Amazon Merchants@ - Expedited,canada_post,expedited_parcel,63.50,16.00,10.00,1.00,158.56,"New Dundee, ON",partdiscounter
6661374,2023-01-31 08:34:53,2023-02-01 00:00:00,12.84,Amazon Merchants@ - Expedited,ups,ups_standard,28.20,10.00,6.00,1.00,83.87,"New Dundee, ON",partdiscounter
6661371,2023-01-31 09:03:15,2023-02-01 00:00:00,6.07,STANDARD - BEST WAY AMAZON,stamps_com,usps_first_class_mail,14.80,16.00,10.00,1.00,23.11,FedEx Trade Network,mishon
6661370,2023-01-31 09:02:12,2023-02-01 00:00:00,8.70,STANDARD - BEST WAY AMAZON,stamps_com,usps_priority_mail,19.40,16.00,10.00,1.00,23.57,FedEx Trade Network,mishon
6661368,2023-01-31 09:01:34,2023-02-01 00:00:00,5.17,STANDARD - BEST WAY AMAZON,stamps_com,usps_first_class_mail,12.00,10.00,6.00,1.00,26.45,FedEx Trade Network,mishon
6661365,2023-01-31 08:55:49,2023-02-01 00:00:00,4.20,STANDARD - BEST WAY AMAZON,stamps_com,usps_first_class_mail,5.30,10.00,6.00,1.00,21.32,FedEx Trade Network,mishon
6661351,2023-01-31 09:03:32,2023-02-01 00:00:00,6.22,STANDARD - BEST WAY EBAY,stamps_com,usps_first_class_mail,14.80,16.00,10.00,1.00,47.95,FedEx Trade Network,mishon
6661350,2023-01-31 09:06:48,2023-02-01 00:00:00,4.24,STANDARD - BEST WAY EBAY,stamps_com,usps_first_class_mail,5.60,16.00,10.00,1.00,13.95,FedEx Trade Network,mishon
6661348,2023-01-31 09:01:51,2023-02-01 00:00:00,11.32,STANDARD - BEST WAY EBAY,fedex,fedex_home_delivery,259.10,15.50,11.50,11.00,219.95,FedEx Trade Network,mishon
6661338,2023-01-31 08:56:05,2023-02-01 00:00:00,73.98,,fedex,fedex_economy_international,98.60,11.50,8.50,6.50,169.90,"New Dundee, ON",partdiscounter
